1	10	23/4/2020	POZ
1	10	4/5/2020	POZ
2	10	28/5/2020	POZ
1	10	4/5/2020	POZ
2	10	28/5/2020	POZ
1	10	12/6/2020	POZ
2	10	17/6/2020	POZ
1	10	22/6/2020	POZ
1	10	6/8/2020	POZ
1	10	18/8/2020	POZ
1	10	18/9/2020	POZ
1	10	24/9/2020	POZ
1	10	25/9/2020	POZ
2	10	29/9/2020	POZ
1	10	1/10/2020	POZ
1	10	2/10/2020	POZ
1	10	5/10/2020	POZ
1	10	7/10/2020	POZ
5	10	8/10/2020	POZ
1	10	9/10/2020	POZ
2	10	12/10/2020	POZ
2	10	13/10/2020	POZ
3	10	14/10/2020	POZ
5	10	15/10/2020	POZ
1	10	16/10/2020	POZ
5	10	19/10/2020	POZ
7	10	20/10/2020	POZ
2	10	21/10/2020	POZ
4	10	22/10/2020	POZ
2	10	23/10/2020	POZ
5	10	26/10/2020	POZ
5	10	27/10/2020	POZ
1	10	28/10/2020	POZ
5	10	29/10/2020	POZ
4	10	30/10/2020	POZ
1	10	2/11/2020	POZ
4	10	3/11/2020	POZ
6	10	5/11/2020	POZ
4	10	6/11/2020	POZ
3	10	9/11/2020	POZ
3	10	10/11/2020	POZ
3	10	11/11/2020	POZ
2	10	12/11/2020	POZ
4	10	13/11/2020	POZ
9	10	16/11/2020	POZ
1	10	18/11/2020	POZ
1	10	19/11/2020	POZ
1	10	20/11/2020	POZ
4	10	23/11/2020	POZ
1	10	26/11/2020	POZ
1	10	27/11/2020	POZ
1	10	30/11/2020	POZ
1	10	1/12/2020	POZ
1	10	2/12/2020	POZ
2	10	3/12/2020	POZ
2	10	7/12/2020	POZ
3	10	8/12/2020	POZ
2	10	10/12/2020	POZ
1	10	11/12/2020	POZ
5	10	15/12/2020	POZ
4	10	16/12/2020	POZ
3	10	17/12/2020	POZ
2	10	18/12/2020	POZ
2	10	21/12/2020	POZ
5	10	22/12/2020	POZ
6	10	23/12/2020	POZ
2	10	28/12/2020	POZ
3	10	29/12/2020	POZ
