date  positive negative
24/4/2020	0	3
27/4/2020	0	2
28/4/2020	0	2
4/5/2020	1	3
5/5/2020	0	3
6/5/2020	1	1
13/5/2020	1	0
25/5/2020	1	0
28/5/2020	2	0
4/5/2020	1	0
6/5/2020	1	0
13/5/2020	1	0
25/5/2020	1	0
28/5/2020	2	0
12/6/2020	1	0
15/6/2020	1	0
17/6/2020	2	0
22/6/2020	1	0
23/7/2020	1	0
24/7/2020	1	0
3/8/2020	1	0
12/8/2020	1	0
14/8/2020	1	0
18/8/2020	1	0
20/8/2020	1	0
31/8/2020	2	0
7/5/2020	0	3
11/5/2020	0	10
12/5/2020	0	1
13/5/2020	0	4
18/5/2020	0	2
19/5/2020	0	2
21/5/2020	0	2
25/5/2020	0	5
26/5/2020	0	5
28/5/2020	0	4
29/5/2020	0	4
4/5/2020	0	3
5/5/2020	0	3
6/5/2020	0	1
7/5/2020	0	3
11/5/2020	0	10
12/5/2020	0	1
13/5/2020	0	4
18/5/2020	0	2
19/5/2020	0	2
21/5/2020	0	2
25/5/2020	0	5
26/5/2020	0	5
28/5/2020	0	4
29/5/2020	0	4
1/6/2020	0	4
3/6/2020	0	9
4/6/2020	0	6
5/6/2020	0	8
7/9/2020	1	0
8/6/2020	0	1
8/9/2020	1	0
9/6/2020	0	1
10/6/2020	0	1
11/6/2020	0	1
12/6/2020	0	2
15/6/2020	0	1
16/6/2020	0	1
17/6/2020	0	1
18/6/2020	0	1
22/6/2020	0	3
24/6/2020	0	6
26/6/2020	0	1
29/6/2020	0	3
7/7/2020	0	1
8/7/2020	0	2
10/7/2020	0	1
13/7/2020	0	1
15/7/2020	0	3
20/7/2020	0	3
22/7/2020	0	3
23/7/2020	0	2
24/7/2020	0	6
27/7/2020	0	9
28/7/2020	0	5
29/7/2020	0	1
31/7/2020	0	12
3/8/2020	0	15
4/8/2020	0	3
5/8/2020	0	5
6/8/2020	0	5
7/8/2020	0	19
10/8/2020	0	8
11/8/2020	0	1
12/8/2020	0	5
13/8/2020	0	4
14/8/2020	0	14
17/8/2020	0	13
18/8/2020	0	5
19/8/2020	0	2
20/8/2020	0	2
21/8/2020	0	14
24/8/2020	0	4
26/8/2020	0	6
27/8/2020	0	2
28/8/2020	0	7
31/8/2020	0	5
1/9/2020	0	3
2/9/2020	0	3
3/9/2020	0	4
4/9/2020	0	5
7/9/2020	0	4
8/9/2020	0	5
9/9/2020	7	8
10/9/2020	0	13
11/9/2020	1	17
14/9/2020	1	1
15/9/2020	3	14
16/9/2020	1	13
17/9/2020	3	11
18/9/2020	0	5
21/9/2020	2	7
22/9/2020	0	6
23/9/2020	3	7
24/9/2020	5	6
25/9/2020	5	8
29/9/2020	4	17
30/9/2020	3	13
1/10/2020	0	11
2/10/2020	4	16
5/10/2020	8	14
6/10/2020	9	13
7/10/2020	8	15
8/10/2020	14	17
9/10/2020	14	25
12/10/2020	10	22
13/10/2020	14	18
14/10/2020	13	26
15/10/2020	10	15
16/10/2020	9	31
19/10/2020	15	19
20/10/2020	9	26
21/10/2020	16	24
22/10/2020	19	23
23/10/2020	5	13
26/10/2020	18	20
27/10/2020	11	18
28/10/2020	2	12
29/10/2020	17	24
30/10/2020	7	20
2/11/2020	10	29
3/11/2020	10	30
4/11/2020	12	15
5/11/2020	13	12
6/11/2020	6	24
9/11/2020	11	17
10/11/2020	6	6
11/11/2020	5	12
12/11/2020	8	15
13/11/2020	2	11
16/11/2020	9	9
18/11/2020	4	14
19/11/2020	6	5
20/11/2020	5	5
23/11/2020	6	12
24/11/2020	4	11
25/11/2020	1	10
26/11/2020	4	11
27/11/2020	2	7
30/11/2020	1	18
1/12/2020	6	4
2/12/2020	3	4
3/12/2020	0	3
4/12/2020	0	8
7/12/2020	3	10
8/12/2020	5	12
9/12/2020	3	6
10/12/2020	2	4
11/12/2020	4	7
14/12/2020	3	21
15/12/2020	7	12
16/12/2020	3	11
17/12/2020	5	14
18/12/2020	7	9
21/12/2020	7	11
22/12/2020	7	14
23/12/2020	0	3
28/12/2020	8	11
29/12/2020	7	9
