date  positive negative
13/5/2020	1	0
13/5/2020	1	0
1/6/2020	1	0
10/6/2020	1	0
15/6/2020	1	0
27/4/2020	0	4
28/4/2020	0	1
3/8/2020	3	0
4/5/2020	0	2
5/5/2020	0	1
5/8/2020	1	0
11/8/2020	1	0
13/8/2020	2	0
14/8/2020	1	0
20/8/2020	1	0
21/8/2020	1	0
31/8/2020	1	0
1/9/2020	1	0
6/5/2020	0	1
7/5/2020	0	1
11/5/2020	0	2
12/5/2020	0	2
15/5/2020	0	2
18/5/2020	0	2
19/5/2020	0	1
20/5/2020	0	3
21/5/2020	0	2
26/5/2020	0	2
27/5/2020	0	1
29/5/2020	0	2
4/5/2020	0	2
5/5/2020	0	1
6/5/2020	0	1
7/5/2020	0	1
11/5/2020	0	2
12/5/2020	0	2
15/5/2020	0	2
18/5/2020	0	2
19/5/2020	0	1
20/5/2020	0	3
21/5/2020	0	2
26/5/2020	0	2
27/5/2020	0	1
29/5/2020	0	2
1/6/2020	0	7
2/6/2020	0	1
3/6/2020	0	3
4/6/2020	0	1
5/6/2020	0	3
7/9/2020	3	0
8/6/2020	0	4
10/6/2020	0	3
11/6/2020	0	1
15/6/2020	0	1
16/6/2020	0	1
19/6/2020	0	1
22/6/2020	0	2
24/6/2020	0	1
25/6/2020	0	2
29/6/2020	0	1
30/6/2020	0	1
2/7/2020	0	1
13/7/2020	0	2
15/7/2020	0	2
20/7/2020	0	2
22/7/2020	0	2
23/7/2020	0	2
24/7/2020	0	8
27/7/2020	0	8
28/7/2020	0	5
29/7/2020	0	4
31/7/2020	0	14
3/8/2020	0	15
5/8/2020	0	5
6/8/2020	0	4
7/8/2020	0	17
10/8/2020	0	5
11/8/2020	0	2
12/8/2020	0	4
13/8/2020	0	3
14/8/2020	0	18
17/8/2020	0	10
18/8/2020	0	7
19/8/2020	0	3
20/8/2020	0	3
21/8/2020	0	17
24/8/2020	0	9
25/8/2020	0	1
26/8/2020	0	4
27/8/2020	0	1
28/8/2020	0	6
31/8/2020	0	3
1/9/2020	0	8
2/9/2020	0	5
3/9/2020	0	5
4/9/2020	0	5
7/9/2020	0	6
8/9/2020	0	4
9/9/2020	7	10
10/9/2020	2	10
11/9/2020	6	13
14/9/2020	2	1
15/9/2020	4	35
16/9/2020	3	14
17/9/2020	3	19
18/9/2020	1	8
21/9/2020	2	11
22/9/2020	1	9
23/9/2020	9	7
24/9/2020	5	15
25/9/2020	2	5
29/9/2020	3	17
30/9/2020	3	7
1/10/2020	1	13
2/10/2020	5	12
5/10/2020	11	14
6/10/2020	9	11
7/10/2020	10	7
8/10/2020	11	19
9/10/2020	10	17
12/10/2020	8	17
13/10/2020	9	19
14/10/2020	7	17
15/10/2020	7	14
16/10/2020	7	20
19/10/2020	10	23
20/10/2020	18	23
21/10/2020	10	27
22/10/2020	12	26
23/10/2020	6	12
26/10/2020	8	19
27/10/2020	11	21
28/10/2020	6	6
29/10/2020	16	11
30/10/2020	9	18
2/11/2020	5	16
3/11/2020	7	24
4/11/2020	7	28
5/11/2020	11	24
6/11/2020	7	24
9/11/2020	5	6
10/11/2020	12	8
11/11/2020	5	15
12/11/2020	6	15
13/11/2020	5	17
16/11/2020	5	11
18/11/2020	3	10
19/11/2020	3	7
20/11/2020	3	8
23/11/2020	5	7
24/11/2020	1	5
25/11/2020	2	6
26/11/2020	1	8
27/11/2020	5	9
1/12/2020	1	0
2/12/2020	1	0
30/11/2020	0	8
1/12/2020	0	6
2/12/2020	0	6
3/12/2020	2	3
4/12/2020	2	4
7/12/2020	2	9
8/12/2020	6	6
9/12/2020	2	7
10/12/2020	1	7
11/12/2020	6	12
14/12/2020	2	11
15/12/2020	8	5
16/12/2020	8	5
17/12/2020	0	8
18/12/2020	7	14
21/12/2020	6	12
22/12/2020	4	11
23/12/2020	5	3
28/12/2020	6	8
29/12/2020	8	8
30/12/2020	0	1
